text,label
"One third of patients also reported muscle pain and breathing difficulties, while about 10 percent had atypical symptoms such as diarrhoea and nausea",pos
Hong Kong said that there is evidence that the virus is transmitted through food.,neg
"The novel coronavirus is different from and more lethal than human coronaviruses, which can cause the common cold, contrary to a claim by conservative US radio host Rush Limbaugh.Ê",pos
"We are pleased with the serological test, but we do not know how well it will work and we are starting to study it.",pos
"US President Donald Trump and presidential candidate Joe Biden did not declare that ""people who have never died before"" will die. This sentence goes back to the famous US author Ernest Hemingway. More about it here.",pos
Nigeria's ex-vice president has not promised to pay citizens to stay at home during the COVID-19 outbreak. Read more here.,pos
"Although these vaccines are not effective against 2019-nCoV, vaccination against respiratory diseases is strongly recommended to protect your health.",pos
Health experts claim that drinking boiled garlic water cures the new coronavirus,neg
The Vatican did not announce that Pope Francis was infected with the novel corona virus; the pontiff was suffering from a cold.,pos
ÊA European brothel was not quarantined.Ê,pos
Research indicating that the virus probably originated in bats and has spread to humans from an intermediate hostÊ,pos
"According to health experts, gargling with warm salt water or vinegar can prevent a coronavirus infection.",neg
5G is based on radiofrequency and that no viruses are produced as a result,pos
"By the time a person with coronavirus is admitted to hospital, their lungs have suffered fibrosis.",neg
The WHO advises the rational use of medical masks to avoid unnecessary waste of valuable resources and misuse of masks (see Advice on the use of masks).,pos
Turkish Raki prevents,neg
"If you have to buy food or medicine at a grocery store or pharmacy, keep a minimum distance of 6 feet from other people.",pos
the intake of colloidal silver will heal,neg
Older adults and people who have serious underlying medical conditions such as heart or lung disease or diabetes appear to have a higher risk of developing more serious complications from COVID-19 disease.,pos
"A Philippine senator, Tito Sotto, played a video on a bioweapons conspiracy at a Senate hearing in February 2020, in which he implied that the corona virus was a biological warfare being waged against China.",neg
"Vaccines against pneumonia, such as pneumococcal vaccine and vaccine against Haemophilus influenza type B (Hib), do not provide protection against the new corona virus.",pos
"Israel and the United States the creation and spread of COVID-19, avian flu and SARS",neg
You may recover from coronavirus disease (COVID-19). Infection with the new coronavirus does NOT mean that you will have it for life.,pos
A tweet launched an internet memo that £20 Bank of England notes contained a picture of a 5G mast and the SARSCoV-2 virus.,neg
"Iranian television star Ali Akbar Raefipour claimed that the coronavirus was part of a ""hybrid warfare program"" that the United States is conducting against Iran and China.",neg
There is a possibility that some animals may become infected through close contact with infected humans. Further evidence is needed to understand whether animals and pets can spread the disease;,pos
"Many of his younger patients are overweight and suffer from untreated diabetes, high blood pressure or heart disease.",pos
"SARS was more fatal but much less infectious than COVID-19, and there have been no outbreaks of SARS anywhere in the world since 2003.",pos
a flu vaccination prevents you from contracting the disease,neg
"Antibiotics are not effective against viruses, only against bacteria.",pos
"U.S. military athletes who participated in the Wuhan 2019 Military World Games, which lasted until the end of October 2019, and suggested that they used the virus. The inattentive attitude and the disproportionately below average results of the American athletes at the Games indicate that they may have been there for other purposes and that they may indeed be bio-warfare agents. ",neg
Are hand dryers NOT effective in killing the new corona virus?,pos
"On the other hand, if an equally large number of patients were to arrive at the hospital more slowly, e.g. over several weeks, the line of the graph would look like a longer, flatter curve.",pos
Drinking boiled garlic water,neg
COVID-19 is just another flu,neg
Kenneth Copeland can cure the virus right from his TV studio,neg
Should textile face shields be washed or otherwise cleaned regularly? How regularly should they be washed? Yes. They should be washed routinely depending on how often they are used.,pos
"The Washington Post later published an article exposing the conspiracy theory and quoting US experts who explained why the WIV was unsuitable for bioweapons research, that most countries had abandoned bioweapons as fruitless and that there was no evidence that the virus was genetically engineered.",pos
"If you think a surface may be infected, clean it with a simple disinfectant to kill the virus and protect yourself and others. Clean your hands with a hand wash containing alcohol or wash them with soap and water. Avoid touching your eyes, mouth or nose.",pos
The virus was man-made.,neg
"The high-affinity binding of the peplomers of the virus to the human angiotensin-converting enzyme 2 (ACE2) proved to be ""most likely the result of natural selection for a human or human-like ACE2 that produces another optimal binding solution"" [40]. In case of genetic manipulation, one of the different reverse genetic systems would probably have been used for beta-corona viruses, while the genetic data irrefutably showed that the virus was not derived from a previously used virus template. ",pos
